image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/7.JPG,3,"[56.52691193458114, 0.0, 170.2670273047592]",226.79393923934035,75.59797974644678,"[0.9900113940238953, 0.9852907657623291, 0.9025859832763672]",0.9592960476875305,9988
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/8.JPG,5,"[78.1837661840736, 9.656854249492381, 0.0, 183.88225099390883, 0.0]",271.72287142747484,54.34457428549497,"[0.9540506601333618, 0.9154968857765198, 0.8561525940895081, 0.8538586497306824, 0.8255660533905029]",0.881024956703186,9988
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/9.JPG,3,"[11.656854249492383, 136.61017305526673, 0.0]",148.2670273047591,49.4223424349197,"[0.9584929943084717, 0.8560181260108948, 0.749440610408783]",0.8546505570411682,9988
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/1.JPG,2,"[12.242640687119286, 27.07106781186547]",39.31370849898475,19.656854249492376,"[0.9383233785629272, 0.7903315424919128]",0.8643274307250977,9991
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/10.JPG,2,"[343.4041122946075, 152.02438661763992]",495.4284989122474,247.7142494561237,"[0.9744135141372681, 0.9672644734382629]",0.9708390235900879,9991
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/11.JPG,2,"[98.87005768508885, 0.0]",98.87005768508885,49.435028842544426,"[0.9648793339729309, 0.9202620983123779]",0.942570686340332,9991
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/12.JPG,3,"[11.656854249492383, 79.45584412271572, 11.656854249492381]",102.76955262170048,34.256517540566826,"[0.9397701025009155, 0.8990366458892822, 0.8055084943771362]",0.8814384341239929,9991
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/13.JPG,2,"[130.42640687119302, 39.7989898732233]",170.22539674441632,85.11269837220816,"[0.9528915286064148, 0.9291875958442688]",0.9410395622253418,9991
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/14.JPG,3,"[269.462986797653, 0.0, 0.0]",269.462986797653,89.82099559921767,"[0.9973412156105042, 0.9863946437835693, 0.903617262840271]",0.9624509811401367,9991
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/2.JPG,2,"[272.9949493661173, 195.9238815542516]",468.9188309203689,234.45941546018446,"[0.9898847341537476, 0.9120903611183167]",0.9509875774383545,9991
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/3.JPG,4,"[224.95331880577442, 230.7939392393406, 217.33809511662483, 40.970562748477114]",714.055915910217,178.51397897755425,"[0.9937965869903564, 0.9200423955917358, 0.8520921468734741, 0.8038676977157593]",0.8924497365951538,9991
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/4.JPG,3,"[110.32590180780466, 20.727922061357855, 0.0]",131.0538238691625,43.6846079563875,"[0.9544854760169983, 0.9527891278266907, 0.7734335660934448]",0.8935694098472595,9991
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/5.JPG,1,[0.0],0.0,0.0,[0.9245232343673706],0.9245232343673706,9991
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/6.JPG,2,"[130.81118318204327, 18.48528137423857]",149.29646455628185,74.64823227814092,"[0.945744514465332, 0.888222873210907]",0.9169837236404419,9991
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/7.JPG,4,"[151.6812408671322, 180.22539674441649, 0.0, 0.0]",331.9066376115487,82.97665940288718,"[0.9764519333839417, 0.9237767457962036, 0.7953222990036011, 0.7948464751243591]",0.8725993633270264,9991
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/8.JPG,3,"[0.0, 115.74011537017776, 287.580735803744]",403.32085117392177,134.44028372464058,"[0.8860946297645569, 0.8801756501197815, 0.7537785172462463]",0.8400163054466248,9991
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/9.JPG,5,"[16.485281374238575, 0.0, 0.0, 0.0, 70.04163056034261]",86.5269119345812,17.30538238691624,"[0.9622105956077576, 0.8748064041137695, 0.8080461025238037, 0.7983561754226685, 0.7252125144004822]",0.8337264060974121,9991
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/1.JPG,4,"[0.0, 84.42640687119291, 11.656854249492381, 0.0]",96.0832611206853,24.020815280171323,"[0.9847085475921631, 0.9436067938804626, 0.7949531674385071, 0.7537662386894226]",0.8692587018013,9996
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/10.JPG,4,"[75.01219330881975, 252.53405460951853, 99.15432893255081, 0.0]",426.7005768508891,106.67514421272227,"[0.9810187816619873, 0.9751816391944885, 0.8758872747421265, 0.7884159684181213]",0.9051258563995361,9996
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/11.JPG,4,"[0.0, 0.0, 245.8061325481607, 0.0]",245.8061325481607,61.45153313704017,"[0.9626004099845886, 0.9545505046844482, 0.9288040399551392, 0.7463720440864563]",0.8980817198753357,9996
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/12.JPG,6,"[0.0, 143.84062043356613, 14.242640687119287, 77.59797974644667, 110.08326112068534, 0.0]",345.7645019878174,57.62741699796957,"[0.9763646721839905, 0.9453920125961304, 0.8595560789108276, 0.8422054648399353, 0.7862693071365356, 0.7287280559539795]",0.8564192652702332,9996
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/13.JPG,2,"[28.142135623730944, 142.66904755831234]",170.8111831820433,85.40559159102165,"[0.9433068633079529, 0.7598415613174438]",0.851574182510376,9996
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/14.JPG,2,"[0.0, 83.35533905932739]",83.35533905932739,41.677669529663696,"[0.9201074838638306, 0.7266440391540527]",0.8233757615089417,9996
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/2.JPG,2,"[461.1370849898484, 10.828427124746192]",471.9655121145946,235.9827560572973,"[0.8683248162269592, 0.7797607183456421]",0.824042797088623,9996
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/3.JPG,5,"[0.0, 13.656854249492383, 0.0, 0.0, 4.828427124746191]",18.485281374238575,3.697056274847715,"[0.9445589184761047, 0.9437561631202698, 0.9432677030563354, 0.8692076802253723, 0.7994271516799927]",0.9000434875488281,9996
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/4.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9306380152702332, 0.9111207127571106]",0.9208793640136719,9996
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/5.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.8683983087539673, 0.7918592691421509, 0.7611697316169739]",0.807142436504364,9996
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/6.JPG,4,"[159.88225099390883, 0.0, 0.0, 52.62741699796949]",212.5096679918783,53.127416997969576,"[0.8959317207336426, 0.8433784246444702, 0.7313006520271301, 0.7153356671333313]",0.7964866161346436,9996
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/7.JPG,4,"[28.97056274847712, 20.142135623730947, 23.313708498984752, 0.0]",72.42640687119282,18.106601717798206,"[0.9100328087806702, 0.8785726428031921, 0.7996766567230225, 0.7892135977745056]",0.8443739414215088,9996
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/8.JPG,5,"[0.0, 86.3259018078046, 0.0, 126.36753236814742, 0.0]",212.693434175952,42.538686835190404,"[0.9423159956932068, 0.8763747215270996, 0.8412309885025024, 0.7179704308509827, 0.711351215839386]",0.8178486824035645,9996
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/9.JPG,2,"[30.14213562373094, 143.92388155425152]",174.06601717798247,87.03300858899124,"[0.9619480967521667, 0.9204420447349548]",0.9411950707435608,9996
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/1.JPG,3,"[0.0, 4.828427124746191, 159.63961030678948]",164.46803743153566,54.82267914384522,"[0.9366046786308289, 0.8882299661636353, 0.7137737274169922]",0.8462027907371521,9997
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/10.JPG,3,"[0.0, 130.8111831820433, 0.0]",130.8111831820433,43.60372772734777,"[0.8262099027633667, 0.8234958648681641, 0.7889098525047302]",0.8128718733787537,9997
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/11.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9787079691886902, 0.7738288640975952]",0.8762683868408203,9997
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/12.JPG,3,"[21.89949493661166, 0.0, 123.05382386916261]",144.95331880577427,48.31777293525809,"[0.971754789352417, 0.7797940373420715, 0.7567371726036072]",0.8360953330993652,9997
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/13.JPG,3,"[65.59797974644663, 0.0, 46.28427124746187]",111.88225099390849,37.29408366463616,"[0.9302697777748108, 0.8958480954170227, 0.717007040977478]",0.8477082848548889,9997
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/14.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.8696895837783813, 0.8171389698982239, 0.8106189370155334]",0.8324825167655945,9997
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/2.JPG,1,[6.828427124746191],6.828427124746191,6.828427124746191,[0.7978640198707581],0.7978640198707581,9997
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/3.JPG,3,"[372.33304448274225, 0.0, 238.6934341759524]",611.0264786586947,203.67549288623158,"[0.9873613119125366, 0.9684149622917175, 0.879682719707489]",0.945152997970581,9997
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/4.JPG,4,"[79.21320343559645, 132.9533188057743, 48.87005768508878, 80.32590180780454]",341.36248173426407,85.34062043356602,"[0.925502359867096, 0.9213294386863708, 0.8981109857559204, 0.7692086696624756]",0.8785378336906433,9997
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/5.JPG,2,"[152.36753236814747, 32.97056274847713]",185.3380951166246,92.6690475583123,"[0.9912989735603333, 0.9176939129829407]",0.954496443271637,9997
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/6.JPG,2,"[0.0, 209.8650070512061]",209.8650070512061,104.93250352560305,"[0.9374582767486572, 0.7170846462249756]",0.8272714614868164,9997
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/7.JPG,5,"[0.0, 95.98275605729701, 0.0, 0.0, 14.242640687119287]",110.2253967444163,22.04507934888326,"[0.9454496502876282, 0.919142484664917, 0.865229606628418, 0.7704381942749023, 0.7340116500854492]",0.8468543291091919,9997
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/8.JPG,3,"[85.0121933088198, 0.0, 228.9949493661172]",314.007142674937,104.66904755831233,"[0.9787573218345642, 0.9481725692749023, 0.8882037997245789]",0.9383779168128967,9997
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/9.JPG,4,"[10.242640687119286, 0.0, 28.48528137423857, 86.87005768508882]",125.59797974644668,31.39949493661167,"[0.9691800475120544, 0.8220311999320984, 0.8100028038024902, 0.7637566328048706]",0.8412426710128784,9997
